"threat_id","threat:name","threat:category","threat:severity","threat:cve"
36958,"HP Data Protector Opcode 11 and 28 Command Execution Vulnerability","code-execution",high,"CVE-2014-2623, CVE-2013-2347"
36771,"HP Data Protector CRS Service Buffer Overflow Vulnerability",overflow,high,"CVE-2013-6195"
34440,"HP OpenView Storage Data Protector EXEC_CMD Buffer Overflow Vulnerability",overflow,high,"CVE-2011-1866, CVE-2011-1865"
39160,"HP Data Protector OmniInet Opcode 20 Buffer Overflow Vulnerability",overflow,high,"CVE-2011-1865"
30929,"HP Data Protector OmniInet Service EXEC_BAR Buffer Overflow Vulnerability",overflow,high,"CVE-2016-2006"
32372,"HP OpenView Omniback Remote Command Execution Vulnerability","code-execution",medium,"CVE-2001-0311"
34231,"HP Data Protector OmniInet Multiple Opcode Packet Parsing Buffer Overflow Vulnerability",overflow,medium,"CVE-2011-1865"
36564,"HP Data Protector Opcode 28 Command Execution Vulnerability","code-execution",high,"CVE-2014-2623"
33156,"HP OpenView Storage Data Protector Stack Buffer Overflow Vulnerability",overflow,high,"CVE-2007-2280, CVE-2009-3844, CVE-2011-1865"
36770,"HP Data Protector crs.exe Directory Traversal Vulnerability","code-execution",medium,"CVE-2014-5160"
38527,"HP Data Protector Opcode 45 Directory Traversal Vulnerability","code-execution",medium,"CVE-2013-2348, CVE-2013-6194"
36566,"HP Data Protector Opcode 11 Command Execution Vulnerability","code-execution",high,"CVE-2014-2623, CVE-2013-2347"
34230,"HP Data Protector OmniInet Opcode 11 Buffer Overflow Vulnerability",overflow,high,"CVE-2011-1865"
36794,"HP Data Protector Media Operations Directory Traversal Vulnerability","info-leak",medium,
36774,"HP Data Protector CRS Service Stack Overflow Vulnerability",overflow,high,"CVE-2013-2324"
36565,"HP Data Protector Opcode 11 Command Execution Vulnerability","code-execution",high,"CVE-2014-2623, CVE-2013-2347"
36773,"HP Data Protector Opcodes 45 and 46 Directory Traversal Vulnerability","code-execution",medium,"CVE-2013-2348, CVE-2013-6194"
37265,"HP Data Protector OmniInet Service NULL Pointer Dereference Denial of Service Vulnerability",dos,high,
34241,"HP Data Protector Backup Client Service GET_FILE Buffer Overflow Vulnerability",overflow,high,"CVE-2011-1729, CVE-2011-1865"
37260,"HP Data Protector OmniInet Service NULL Pointer Dereference Denial of Service Vulnerability",dos,high,
34165,"Sun Java Web Proxy Server Buffer Overflow Vulnerability",overflow,high,"CVE-2007-2881"
31601,"Sun Java Web Proxy Server Buffer Overflow Vulnerability",overflow,high,"CVE-2007-2881"
39669,"MIT Kerberos Null Pointer Dereference Vulnerability",dos,critical,"CVE-2016-3119"
31951,"SunRPC XDR xdrmem_getbytes Overflow",overflow,high,"CVE-2003-0028"
32788,"UNIX NFS Export Directory Attempt","info-leak",medium,
35243,"Linux Kernel nfsd Unauthorized Access Vulnerability","code-execution",high,"CVE-2009-1072"
33167,"IBM AIX rpc.cmsd Calendar Daemon Remote Stack Buffer Overflow Vulnerability",overflow,high,"CVE-2009-3699"
30277,"MIT Kerberos kadmind RPC Library RPCSEC_GSS Authentication Buffer Overflow","code-execution",high,"CVE-2007-3999"
30243,"MIT Kerberos kadmind RPC Library Unix Authentication Stack Overflow Vulnerability","code-execution",high,"CVE-2007-2443"
31077,"CA BrightStor ARCserve Backup Portmapper TADDR2UADDR DoS",dos,medium,"CVE-2007-0816"
33169,"IBM AIX ToolTalk Database Server Buffer Overflow Vulnerability",overflow,high,"CVE-2009-2727"
35079,"Novell NetWare NFS Portmapper and RPC Module Stack Buffer Overflow Vulnerability",overflow,high,
35630,"Computer Associates ARCserve Backup Denial of Service Vulnerabilities",dos,high,"CVE-2012-2972"
32796,"UNIX Portmapper Remote Infomation Retrieving Attempt","info-leak",low,
39871,"MIT Kerberos 5 kadmind Policy Handling Denial of Service Vulnerability",dos,high,"CVE-2015-8630"
31622,"CA BrightStor ARCserve Backup caloggerd Opcode 79 Stack Overflow",overflow,high,"CVE-2008-2241"
33191,"Sun ONC RPC Multiple Fragments in One Packet Detected","code-execution",high,
36757,"TCP Fragmentation Evasion in Sun ONC RPC","info-leak",medium,
34175,"Novell NetWare NFS Portmapper and RPC Module Stack Buffer Overflow Vulnerability",overflow,high,
32150,"Sun Solstice Sadmind adm_build_path Buffer Overflow",overflow,high,"CVE-2008-4556"
35263,"Multiple Vendors librpc.dll Stack Buffer Overflow Vulnerability","code-execution",critical,"CVE-2009-2754"
32471,"MIT Kerberos Kadmind Rename Principal Buffer Overflow",overflow,high,"CVE-2007-2798"
39080,"EMC NetWorker Stack Buffer Overflow Vulnerability","code-execution",critical,"CVE-2012-2288"
30299,"Sun RPC TTDB xdr_array Buffer Overflow Vulnerability","code-execution",high,"CVE-2002-0391"
37220,"SUNRPC Callit Function Argument Handling Stack Overflow Vulnerability",dos,medium,"CVE-2013-1950"
35219,"Novell Netware RPC XNFS xdrDecodeString Remote Code Execution Vulnerability","code-execution",high,"CVE-2010-4227"
30242,"MIT Kerberos kadmind RPC Library Uninitialized Pointer Memory Corruption","code-execution",high,"CVE-2007-2442"
35192,"CA BrightStor BackUp caloggerd Denial of Service Vulnerability",dos,medium,"CVE-2007-5332"
35345,"EMC NetWorker Stack Buffer Overflow Vulnerability",overflow,critical,"CVE-2012-2288"
31247,"Sun Solaris rpc.ypupdated Command Injection Vulnerability","code-execution",high,"CVE-1999-0208"
33190,"Sun ONC RPC Small Piece fragmentation Evasion","code-execution",high,
30211,"Sun Solaris SAdmin Client Credentials Remote Command Execution Vulnerability","code-execution",critical,"CVE-2003-0722"
32215,"CA BrightStor ArcServe Media Server Stack Overflow",overflow,high,"CVE-2007-2139"
32803,"Sun Solaris sadmind RPC Request Integer Overflow",overflow,high,"CVE-2008-3870"
33137,"IBM Informix Dynamic Server librpc.dll Buffer Overflows Vulnerability",overflow,critical,"CVE-2009-2753"
33789,"SunRPC rpc.ypupdated Remote Command Execution Vulnerability","code-execution",high,"CVE-1999-0209"
36892,"CA ARCserve Backup Server Invalid RWSlist Code Execution Vulnerability","code-execution",high,"CVE-2012-2971"
30418,"Sun Solaris ypbind PROC_DOMAIN Buffer Overflow Vulnerability",overflow,high,"CVE-2001-1328"
30300,"REXD Remote Authentication Bypass Vulnerability","code-execution",high,"CVE-1999-0627"
32531,"Linux Kernel nfsd CAP_MKNOD Security Bypass","code-execution",high,
32802,"Sun Solaris sadmind RPC Request XDR Parsing Heap Buffer Overflow Vulnerability",overflow,high,"CVE-2008-3869"
31237,"FreeBSD nfsd NFS Mount Request Denial of Service",dos,high,"CVE-2006-0900"
31529,"EMC Legato NetWorker Remote Exec Service Buffer Overflow",overflow,high,"CVE-2007-3618"
30414,"Sun Solaris RWall Daemon Syslog Format String Vulnerability","code-execution",high,"CVE-2002-0573"
32562,"Oracle Solaris RPC Remote Code Execution Vulnerability","code-execution",high,
35636,"EMC NetWorker Denial of Service Vulnerability",dos,high,"CVE-2012-0395"
30301,"Sun RPC CMSD xdr_array Buffer Overflow Vulnerability","code-execution",high,"CVE-2002-0391"
35635,"EMC NetWorker Format String Vulnerability","code-execution",high,"CVE-2012-2288"
33192,"Portmapper remote infomation collection evasive attempt","info-leak",high,"CVE-1999-0632"
31621,"CA BrightStor ARCserve Backup XDR Parsing Buffer Overflow",overflow,high,"CVE-2008-2242"
30280,"Solaris SnmpXdmid Daemon Buffer Overflow Vulnerability","code-execution",critical,"CVE-2001-0236"
30413,"Solaris CDE ToolTalk Database Server Format String Vulnerability","code-execution",high,"CVE-2001-0717"
37758,"Oracle Solaris RPC Heap Buffer Overflow Vulnerability",overflow,critical,"CVE-2017-3623"
30298,"Sun solaris rpc.yppasswdd Buffer Overflow Vulnerability","code-execution",critical,"CVE-2001-0779"
30415,"CA BrightStor ARCserve Backup Media Server SUN RPC Service Buffer Overflow",overflow,high,"CVE-2007-2139"
31074,"CA BrightStor ARCserve Backup MediaSVR Buffer Overflow Vulnerability","code-execution",high,"CVE-2007-1785"
31565,"CA BrightStor ARCserve Backup Media Server SUN RPC Denial of Service",dos,high,"CVE-2007-2139"
30409,"Linux rpc.statd Remote Format String Vulnerability","code-execution",high,"CVE-2000-0666"
35701,"Novell Netware XNFS.NLM File Name xdrDecodeString Buffer Overflow Vulnerability",overflow,high,"CVE-2011-4191"
35046,"Novell Netware XNFS.NLM Caller Name xdrDecodeString Buffer Overflow Vulnerability",overflow,high,"CVE-2011-4191"
32265,"Linux kernel NFSv4 ACL Buffer Overflow Vulnerability",overflow,medium,"CVE-2008-3915"
39908,"Malicious Payload Detected",dos,medium,
35985,"Calendar ManagerService Daemon RPC Request Buffer Overflow Vulnerability",overflow,high,"CVE-2010-4435"
32797,"MIT Kerberos KAdminD vsyslog Server Stack Overflow",overflow,medium,"CVE-2007-0957"
35654,"EMC NetWorker nsrindexd RPC Service Buffer Overflow Vulnerability",overflow,high,"CVE-2012-4607"
32514,"Microsoft Windows WINS Service Heap Overflow Vulnerability",overflow,critical,"CVE-2009-1923"
30407,"Microsoft WINS Server Name Validation Vulnerability","code-execution",critical,"CVE-2004-0567"
33105,"Microsoft Windows WINS Server Local Privilege Escalation Vulnerability","code-execution",medium,"CVE-2008-1451, CVE-2011-1248"
32515,"Microsoft Windows WINS Service Integer Overflow Vulnerability","code-execution",critical,"CVE-2009-1924"
30225,"Microsoft WINS Server Replication Request Parsing Memory Corruption Vulnerability","code-execution",critical,"CVE-2004-1080"
31183,"CVS Annotate Command Long Revision String Buffer Overflow",overflow,medium,"CVE-2005-0753"
30356,"CVS Max-dotdot Protocol Command Integer Overflow",overflow,medium,"CVE-2004-0417"
30268,"CVS Entry Line Flag Heap Overflow Vulnerability","code-execution",high,"CVE-2004-0396"
30368,"CVS Directory Request Double Free Heap Corruption Vulnerability",overflow,critical,"CVE-2003-0015"
31187,"CVS File Existence Information Disclosure Weakness","info-leak",medium,"CVE-2004-0788"
30355,"CVS Argumentx Command Double Free Vulnerability","code-execution",high,"CVE-2004-0416"
35181,"Linux Kernel ipip6_rcv Remote Denial of Service Vulnerability",dos,high,"CVE-2008-2136"
33077,"Microsoft LSASS Recursive Stack Overflow Vulnerability",dos,high,"CVE-2009-1928"
39873,"OpenLDAP Null Pointer Dereference denial of service Vulnerability",dos,critical,"CVE-2015-1545"
30251,"Microsoft Windows Active Directory LDAP Request Validation Remote Code Execution Vulnerability","code-execution",high,"CVE-2007-0040"
32516,"Microsoft Windows Active Directory RDN Parsing Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-1138"
32273,"Microsoft Active Directory LDAP Query Handling Denial of Service",dos,medium,"CVE-2008-0088"
32651,"Microsoft LSASS Recursive Stack Overflow Vulnerability",dos,high,"CVE-2009-1928"
32210,"Novell eDirectory evtFilteredMonitorEventsRequest Function Heap Overflow Vulnerability",overflow,critical,"CVE-2006-4509"
34211,"PGP KeyServer 7 LDAP Server Buffer Overflow Vulnerability",overflow,medium,"CVE-2001-1320"
30350,"LDAP SEARCHREQUEST or MODIFYDN Request Message Too Long",overflow,high,"CVE-2006-0647, CVE-2009-1138"
34086,"IBM Tivoli Directory Server Buffer Overflow Vulnerability","code-execution",high,"CVE-2011-1206"
32211,"Novell eDirectory evtFilteredMonitorEventsRequest Function Invalid Free Vulnerability","code-execution",critical,"CVE-2006-4510"
35994,"IBM Lotus Domino nLDAP.exe Remote Buffer Overflow Vulnerability",overflow,medium,"CVE-2011-0917"
31560,"Sun Directory Server LDAP Denial of Service",dos,high,"CVE-2006-0647"
30608,"SIDVault LDAP Server Preauth Remote Buffer Overflow",overflow,high,"CVE-2007-4566"
30605,"IBM Lotus Domino LDAP Server Invalid DN Message Buffer Overflow Vulnerability",overflow,critical,"CVE-2007-1739"
31880,"Microsoft Windows LDAP buffer overflow Vulnerability",overflow,critical,"CVE-2008-4023"
34351,"Novell eDirectory Unchecked Length Denial of Service Vulnerability",dos,high,
32286,"Oracle LDAP Remote Denial of Service Vulnerability",dos,medium,"CVE-2008-2595"
32349,"Wireshark LDAP Denial of Service Vulnerability",dos,low,"CVE-2008-1562"
38078,"IBM Domino LDAP Server ModifyRequest Buffer Overflow Vulnerability",overflow,high,"CVE-2015-0117"
32425,"Microsoft Windows Active Directory Denial of Service Vulnerability",dos,high,"CVE-2009-1139"
35408,"OpenLDAP ldapsearch pagesize Double Free Denial of Service Vulnerability",dos,critical,"CVE-2017-9287"
30607,"OpenLDAP Server Kerveros 4 Bind Request Buffer Overflow Vulnerability",overflow,critical,"CVE-2006-6493"
32285,"Novell eDirectory LDAP NULL Search Parameter Buffer Overflow Vulnerability","code-execution",critical,"CVE-2008-1809"
33430,"Microsoft Windows LSASS Heap Overflow Vulnerability",overflow,high,"CVE-2010-0820"
33409,"Microsoft LSASS Recursive Stack Overflow Vulnerability",overflow,high,"CVE-2009-1928"
39062,"IBM Lotus Domino LDAP Heap Overflow",overflow,high,"CVE-2010-0358"
39812,"Samba LDAP Server Infinite Loop Denial of Service Vulnerability",dos,high,"CVE-2015-3223"
30279,"Ipswitch IMail LDAP Daemon Request Parsing Stack Overflow Vulnerability","code-execution",high,"CVE-2004-0297"
32481,"Microsoft Windows Domain User Code Execution Vulnerability","code-execution",medium,"CVE-2016-3368"
35998,"Samba NDR Parsing Integer Overflow Vulnerability","code-execution",critical,"CVE-2016-2123"
34044,"OpenLDAP Modrdn RDN NULL String Denial of Service Vulnerability",dos,high,"CVE-2010-0212"
30610,"IBM Lotus Domino LDAP Server Memory Exception Vulnerability",dos,medium,"CVE-2006-0580"
30603,"OpenLDAP LDAP Server BIND Request Denial of Service Vulnerability",dos,high,"CVE-2006-5779"
30604,"Microsoft Windows Active Directory Crafted LDAP Request Denial of Service",dos,critical,"CVE-2007-3028"
30611,"IBM Tivoli Directory Server LDAP Buffer Overflow Vulnerability",overflow,critical,"CVE-2006-0717"
33072,"Microsoft Windows 2000 Active Directory Remote Stack Overflow Vulnerability",overflow,critical,"CVE-2003-0507"
31525,"Microsoft Active Directory LDAP Query Handling Denial of Service Vulnerability",dos,high,"CVE-2008-1445"
32299,"OpenLDAP ber_get_next BER Decoding Denial of Service Vulnerability",dos,high,"CVE-2008-2952"
30609,"CommuniGate and IBM Lotus Domino LDAP Server Integer Value Handling Buffer Overflow Vulnerability","code-execution",high,"CVE-2006-0468"
31706,"LDAP Authentication Via BIND Request Failed","brute-force",informational,
35422,"Microsoft Windows PGM Invalid Fragment Remote Denial Of Service Vulnerability",dos,high,"CVE-2008-1441"
35423,"Microsoft Windows PGM Invalid Length Remote Denial Of Service Vulnerability",dos,high,"CVE-2008-1440"
33102,"SAP MaxDB Malformed Handshake Request Remote Code Execution Vulnerability",overflow,high,"CVE-2010-1185"
31678,"SCADA ICCP Invalid OSI PSEL ACSE Abort Message","info-leak",low,
36066,"SCADA ICCP Unauthorized Association Request","info-leak",low,
36069,"SCADA ICCP COTP Disconnect  Address Unknown","info-leak",low,
34694,"Iconics Genesis SCADA CSService Integer Overflow Vulnerability",overflow,high,
34680,"GenBroker SCADA CSService Buffer Overflow Vulnerability",overflow,high,
34697,"Iconics Genesis SCADA CSService Integer Overflow Vulnerability",overflow,high,
31672,"SCADA ICCP Unauthorized Association Request","info-leak",low,
31652,"SCADA Modbus Overlong Request Packet Abnormal","info-leak",low,
36071,"SCADA ICCP Invalid OSI SSEL Refuse PDU","info-leak",low,
34700,"Iconics Genesis SCADA CSService Integer Overflow Vulnerability",overflow,high,
34707,"Siemens Tecnomatix FactoryLink SCADA VRN Server Multiple Buffer Overflow Vulnerability",overflow,high,
34672,"Interactive Graphical SCADA System Remote Buffer Overflow Vulnerability",overflow,high,"CVE-2011-1567"
31677,"SCADA ICCP Invalid OSI SSEL Refuse PDU","info-leak",low,
34677,"Siemens Tecnomatix FactoryLink SCADA CSService Buffer Overflow Vulnerability",overflow,high,
31673,"SCADA ICCP Unauthorized MMS Write Request Attempt","info-leak",low,
34679,"GenBroker SCADA CSService Buffer Overflow Vulnerability",overflow,high,
34706,"Siemens Tecnomatix FactoryLink SCADA VRN Server Multiple Buffer Overflow Vulnerability",overflow,high,
34696,"Iconics Genesis SCADA CSService Integer Overflow Vulnerability",overflow,high,
36070,"SCADA ICCP COTP Disconnect Protocol Error","info-leak",low,
34681,"GenBroker SCADA CSService Buffer Overflow Vulnerability",overflow,high,
31661,"SCADA DNP3 Read Request to a PLC Attempt","info-leak",low,
31646,"SCADA Modbus PLC Force Into Listen Only Mode Attempt","info-leak",low,
31670,"SCADA ICCP COTP Connection Request from Unauthorized Client","info-leak",low,
34671,"Interactive Graphical SCADA System Directory Traversal Vulnerability","code-execution",low,"CVE-2011-1565"
34642,"RealFlex RealWin Buffer Overflow Vulnerability","code-execution",high,
34675,"Siemens Tecnomatix FactoryLink SCADA VRN Server Multiple Buffer Overflow Vulnerability",overflow,high,
31674,"SCADA ICCP Unauthorized MMS Write Request Succeeded","info-leak",low,
36065,"SCADA ICCP Unauthorized COTP Connection Established","info-leak",low,
31668,"SCADA Modbus Write Request to a PLC Attempt","info-leak",low,
34682,"GenBroker SCADA CSService Buffer Overflow Vulnerability",overflow,high,
31664,"SCADA DNP3 Disable Unsolicited Response Attempt","info-leak",low,
34702,"Iconics Genesis SCADA CSService Integer Overflow Vulnerability",overflow,high,
36944,"Galil RIO 47100 PLC Denial of Service Vulnerability",dos,high,"CVE-2013-0699"
